Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,PS
"Seoul kini menjadi salah satu destinasi favorit di Asia. Selain budaya yang unik, hallyu atau Korean wave menjadi faktor utama membuat Seoul kebanjiran traveler. Nah, buat kamu yang mau jelajah ke Korea, intip dulu 6 Hal Seru yang dapat kamu lakukan di Seo",0,0,0,0,0,0,0,0,0,0,0,0,1
"tahun 1953, komunis menyebut ulama dan para pendakwah dengan sebutan agen agama arab. bahkan dulu lebih keras. Fase saat ini, menyamakan semua agama sama, kemudian menyebut mabuk agama, lantas kekecewaan muncul dan akhirnya menganggap agama tak perlu.'",0,0,0,0,0,0,0,0,0,0,0,0,1
pasti sangat asing sekali disini',0,0,0,0,0,0,0,0,0,0,0,0,1
"Eh adaaa Cek Toko Sebelah \xf0\x9f\x98\x81 sorry. Yaa cuma satu. Aku inget, nonton film klasik Indo tokohnya Kristen lebih banyak.\n\n#SpiritofDiversity'",0,0,0,0,0,0,0,0,0,0,0,0,1
"USER USER tolong di retweet ini, karena yg selain Islam Nusantara adalah radikal. Inginnya sih Indonesia ini hanya ada Islam Nusantara dan agama lain, hindu budha kristen ahmadiyah dll'",0,0,0,0,0,0,0,0,0,0,0,0,1
Warbiasak presiden USER ð???ð???,0,0,0,0,0,0,0,0,0,0,0,0,1
USER onta tu nsd??',0,0,0,0,0,0,0,0,0,0,0,0,1
semoga istiqomah \xf0\x9f\x91\x8d #nikitamirzani Banyak orang soleh di malam hari dan menjadi kafir di pagi hari begitupin sebaliknya.menjadi istiqomah itu perjuangan dan hidayah Alloh itu Rahasia semua makhluk berhak mendapatkannya .',0,0,0,0,0,0,0,0,0,0,0,0,1
"USER USER USER USER Betul doktrin itu ada dalam gereja katolik, dogma Maria diangkat ke surga secara utuh (badan dan jiwanya, Katekismus 966). Mnurut mas lukas doktrin tersebut memang bagaimna?'",0,0,0,0,0,0,0,0,0,0,0,0,1
"USER USER USER Siapa bilang orang yang ngehina agama gak kena hukum pidana? Malah orang yang sebenarnya gak bermaksud menghina agama tapi mengucapkan kata"" yg membuat 'mayoritas' tersinggung langsung dihujat dan dikenai hukum.",0,0,0,0,0,0,0,0,0,0,0,0,1
USER Sumpaaah kaya kalo abis IAA dilanjut olim sama pagelaran budaya gak siii wkwkw,0,0,0,0,0,0,0,0,0,0,0,0,1
USER Ga apa2 pak kok USER ... \nSy sih yakin kalo yg minta impor adalah bpk atau pak USER itu sah2 aja. Dan kalian tetep bukan antek aseng. Tetap semangat ya pak.. \n\nYg lain jgn ikut2an minta impor deh.. krn yg lain belum dpt,0,0,0,0,0,0,0,0,0,0,0,0,1
USER Yah namanya juga panasbung',0,0,0,0,0,0,0,0,0,0,0,0,1
"seperti diketahui banyak banu Yahudi yg pergi menetap di Jazirah. terkhusus arab tengah seperti banu Najjar, Qurayza, Nadir etc.'",0,0,0,0,0,0,0,0,0,0,0,0,1
Mantaaap DM dekat sama Banser bang USER,0,0,0,0,0,0,0,0,0,0,0,0,1
"Jika alkohol saja bisa haram karena penyalah gunaannya, bagaimana dengan agama ?",0,0,0,0,0,0,0,0,0,0,0,0,1
"Setelah AS Menyerang Suriah yg didukung Israel, Turki dan Arab Saudi, Warga Palestina yang di Jalur Gaza melakukan aksi demo bakar bendera AS &amp; beri dukungan kpd Presiden Suriah Bashar Al Assad.; ; Pertanyaanya : yg suka demo bawa bendera Palestina kem",0,0,0,0,0,0,0,0,0,0,0,0,1
"Pada Sabtu (21/4/2018) pagi, Masyarakat Adat Baduy akan kembali melanjutkan perjalanan menuju Kantor Gubernur Banten di Kawasan Pusat Pemerintahan Provinsi Banten (KP3B) di Curug, Kota Serang. #SebaBaduy2018; ; DM",0,0,0,0,0,0,0,0,0,0,0,0,1
USER Eek nya di jamban sih',0,0,0,0,0,0,0,0,0,0,0,0,1
"Betul juga sih, jangan dikriminalisasi kita harus lawan dengan ide.",0,0,0,0,0,0,0,0,0,0,0,0,1
Dear Pak Gubernur USER dan Pak Wagub USER bisa gak datangkan Opa Wenger utk melatih USER pasca beliau out dr Arsenal ?,0,0,0,0,0,0,0,0,0,0,0,0,1
"Di dunia maya, seseorg di nilai dr tulisannya. Jika tulisannya alay, mk alay-lah orgnya. Jika tulisannya formal, mk formal-lah orgnya'",0,0,0,0,0,0,0,0,0,0,0,0,1
"USER Mata yang sipit, ya walaupun banyak yg bilang petet dan semacamnya but i just love my eyes so much.'",0,0,0,0,0,0,0,0,0,0,0,0,1
USER saksinya saksi bisu',0,0,0,0,0,0,0,0,0,0,0,0,1
Presiden Minta Sistem Perizinan Berusaha Terintegrasi Segera Diterapkan #ratas USER â?¡ï¸? â??Presiden Minta Perizinan Berusaha Terintegrasi Segera Diterapkanâ??; ;,0,0,0,0,0,0,0,0,0,0,0,0,1
USER haduh gimana mata gue yang sipit banget padahal im not a chinese myself:(( haduh sabar ya adekku',0,0,0,0,0,0,0,0,0,0,0,0,1
"Angkat Tangan! Jgn Bergerak! ,*, Ciyus? , Cumpah? , Miapa? #lucu'",0,0,0,0,0,0,0,0,0,0,0,0,1
"USER Iyess, ndk depan museum brawijaya pisan. Ada tank di depannya, mereka bawa 'bom' takjil. Kok semacam hmm \xf0\x9f\x98\x90""",0,0,0,0,0,0,0,0,0,0,0,0,1
"Lidah Buaya, Lidah Mertua, Gelombang Cinta..\n\nYa, tanaman hias adalah sarana curhat favorit botanist trubus mania'",0,0,0,0,0,0,0,0,0,0,0,0,1
"USER Aku pacaran gapernah sama yg se agama malah sama yg muslim, hindu, budha \xf0\x9f\x98\x82 lucu yaa'",0,0,0,0,0,0,0,0,0,0,0,0,1
"Sesaat lagi, saksikan panasnya DEBAT PUBLIK tujuh pasangan calon Bupati dan Wakil Bupati Pilkada Aceh Selatan 2018 dipandu oleh USER mulai pukul 14.00 WIB LIVE dan EKSKLUSIF hanya di iNews. #PilkadaAcehSelatan2018",0,0,0,0,0,0,0,0,0,0,0,0,1
AB orangnya tidak sombong dan murah senyum,0,0,0,0,0,0,0,0,0,0,0,0,1
"USER USER USER USER engga sama sekali. ga nista kok nder, karna hidup tanpa yadong itu bagai sayur tanpa garam. HAMBAR\n\nwkwkwkwk'",0,0,0,0,0,0,0,0,0,0,0,0,1
USER Hati2 yang nyebarin video bom meledak mau ditangkap',0,0,0,0,0,0,0,0,0,0,0,0,1
Raja yang tidak jujur itu seperti joki yang menunggangi buaya. Untuk selamat dan dia tidak boleh turun',0,0,0,0,0,0,0,0,0,0,0,0,1
"USER Duh kok kesannya insensitive gt yaaa sis \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f gr gr bom tempo hari asosiasi cadar makin negatif, eh saiki ketambahan iki \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\",0,0,0,0,0,0,0,0,0,0,0,0,1
"Kehabisan dana kah sampai 14 proyek Strategis dibatalkan??? ; ; Ke 14 proyek itu di antaranya kereta api Jambi-Palembang, pembangunan rel kereta api di Kaltim, dan sistem penyediaan air minum Sumut, Bendungan di Sulteng, &amp; kawasan ekonomi khusus Merauk",0,0,0,0,0,0,0,0,0,0,0,0,1
Gubernur rasa Presiden.,0,0,0,0,0,0,0,0,0,0,0,0,1
"Kadang aku penasaran. Apa yg ada di benak orang yg selalu mencela Presiden Jokowi saat mereka menikmati hasil kepemimpinan Presiden itu ya? Saat melalui jalan2 baru, jalan-layang2 baru, bandara2 baru, saat menikmati Kartu Pintar, Kartu Sehat dst....",0,0,0,0,0,0,0,0,0,0,0,0,1
USER Yg di tawari bukan aseng tapi orang asing \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,0,0,0,0,0,0,0,0,0,0,0,1
"USER USER keanyataannya.. presiden kita ini supel dan ramah pada siapapun, tidak ada tuh diskriminasi trhdp ulama atau apalah itu",0,0,0,0,0,0,0,0,0,0,0,0,1
"Menurut mantan Menko Maritim, menilai dirinya lah yang pantas menjadi presiden menggantikan Jokowi dan menyelamatkan bangsa.; Selengkapnya: #Pilpres2019 #KataMereka",0,0,0,0,0,0,0,0,0,0,0,0,1
USER mentil = nete? menyusui? mengemut?',0,0,0,0,0,0,0,0,0,0,0,0,1
Bom Diiah\xe2\x9d\xa4',0,0,0,0,0,0,0,0,0,0,0,0,1
"Rasanya mau gue tampol aja kalo ada orang yang asyik maen hp terus temennya bilang ""autis lo, maen hp mulu."" Autis itu penyakit jadi please. STOP kata ""Autis"" untuk bahan becandaan'",0,0,0,0,0,0,0,0,0,0,0,0,1
"8. Terakhir, adakah tips untuk para #updaters yang ingin menjadi seorang freelance writer? USER #KUchat",0,0,0,0,0,0,0,0,0,0,0,0,1
"Ada yang tak pakai tudung, tapi bagi nasihat tentang agama atau hal baik?; ; Dengarlah nasihat walau dari seorang pelacur, ambil yang baik dan buang yang buruk. Hitam tak semestinya kotor. Putih tak semestinya bersih.",0,0,0,0,0,0,0,0,0,0,0,0,1
"Random pagi2 ada Bapak2 nyamperin ke meja kerja trus nanya ""pake bedak apa sih biar mukanya bersih, istri saya butek soalnya""\nIngin ku jawab pake air wudhu tapi ku Kristen.'",0,0,0,0,0,0,0,0,0,0,0,0,1
"[7/12] Setelah melakukan jamuan teh petang dengan mahasiswa Universitas Pattimura, penulis lalu mendatangi Universitas Katolik Indonesia Maluku (UKIM) guna melakukan persiapan kuliah umum untuk keesokan harinya. #diplomasipublik'",0,0,0,0,0,0,0,0,0,0,0,0,1
Knp Warga Jawa Barat Harus Memilih Pasangan Asyik No.3 ?; ; 1. Untuk Menjaga Marwah Muslim krn sunda identik Muslim.â??; ; 2. Didukung Ulama Hebat seperti Aagym dan ustad arifin ilham.â??; ; 3. Didukung Gubernur super prestasi kang aher.â??; ; 4. Program2 yang s,0,0,0,0,0,0,0,0,0,0,0,0,1
Baru nonton tros part siha dan orang2 pada takut sama bong tae gyu gara2 peran dia pas jadi psikopat \xf0\x9f\x98\x82',0,0,0,0,0,0,0,0,0,0,0,0,1
"USER Setuju, DPR, menteri, dan seluruh pejabat negara wajib dipotong 50% termasuk presiden.\nTiap PNS dipotong jg.\nPegawai swasta tidak dipotong.'",0,0,0,0,0,0,0,0,0,0,0,0,1
"Di Pekanbaru, ponakan gua taunya Kristen itu agama Batak.\nJadi Gereja ya tempat ibadah orang beragama Batak.\n\nPadahal siapapun bisa aja memeluk agama Kristen atau agama lain kan.\n\nINI TUGAS GURU AGAMA DI PEKANBARU APA AJA YAH?? :(('",0,0,0,0,0,0,0,0,0,0,0,0,1
"Propaganda agama selalu pembrontakan dipimpinUlama atau Ustaz.Tetapi buktinya tidak pernah ada ulama/ustaz yg ditangkap apalagi dibuang ke BovenDigul,.Yg ada adalah tahanan NASOMALISdan KOMUNIS.Ada bukti lain?'",0,0,0,0,0,0,0,0,0,0,0,0,1
USER apakah sipit kata yang tepat? intinya mata gue gak kayak sebelum pake kacamata',0,0,0,0,0,0,0,0,0,0,0,0,1
"USER Daripada ikut Pilkada yang udah pasti gak menang mending voting nama bapak di polling saya aja pak, kali aja beneran jadi pelatih timnas.",0,0,0,0,0,0,0,0,0,0,0,0,1
jika ada padanannya (seperti Ilyas untuk Eliyahu etc) maka apa nama nabi Hud dlm tradisi ibrani-yahudi?',0,0,0,0,0,0,0,0,0,0,0,0,1
"ð???ð???Warga Baduy setelah selesai memperingati tradisi Seba di Pendopo Pemkab Lebak akan dilanjutkan kembali bertemu dengan Gubernur Banten Wahidin Halim hari ini, Sabtu (21/4) #SebaBaduy2018",0,0,0,0,0,0,0,0,0,0,0,0,1
Wakil Sekjen USER USER mengaku kaget dg munculnya deklarasi relawan yg mendukung mantan Panglima TNI USER dan Ketum PKB USER maju dalam Pemilihan Presiden (Pilpres) 2019.; #PKBnomorSATU #CakIminTheNextWapres,0,0,0,0,0,0,0,0,0,0,0,0,1
"USER USER RRC spt yg kita semua tahu menganut hukum kewarganegaraan dgn Azas ius sanguinis.\n\nShg semua org keturunan Tionghoa/ China dianggap WN RRC.\n\n1998 dari perspektif RRC itu dpt diKLAIM seakan2 menyakiti, memperkosa, membunuh WN RRC",0,0,0,0,0,0,0,0,0,0,0,0,1
pltl sorry rl ada yg kristen mau masuk grup dm?',0,0,0,0,0,0,0,0,0,0,0,0,1
"Hadir Pula Plt. Gubernur Jawa Tengah, Drs. H. Heru Sudjatmoko, M. Si; Plt. Gubernur Jawa Tengah; Musyawarah Kerja Wilayah (Musykerwil) PWNU Jawa Tengah 2018. USER USER ; #nujateng; #musykerwilnujateng2018; #musykerwilpwnujateng2018;",0,0,0,0,0,0,0,0,0,0,0,0,1
"USER nggak ada RUU yang sempurna sich, nanti lihat saja perkembangan nya, kalau masih terjadi bom lagi, artinya RUU tersebut masih kurang keras atau masih kurang represif, dan masih membuat ragu aparat nya,dan kalau sudah nggak terjadi berarti sudah",0,0,0,0,0,0,0,0,0,0,0,0,1
"7. Presiden minta juga Satgas mengawal perizinan ini, dari awal sampai akhir, sehingga semua bisa bekerja dengan efektif , tanpa sumbatan-sumbatan, tanpa ada mengganggu di tengah jalan, sehingga betul-betul ada sebuah perubahan dalam iklim berusaha yang ad",0,0,0,0,0,0,0,0,0,0,0,0,1
Mari kita wujudkan Pilkada Kota Bengkulu 2018 aman dan damai.; .; .; coki_adem86 98heruâ?¦,0,0,0,0,0,0,0,0,0,0,0,0,1
USER USER Naila kita jarang interaksi eh kamunya dah uv :( si mata sipit bukan sih ? Wkwk',0,0,0,0,0,0,0,0,0,0,0,0,1
New post: Dodi Reza Ajak Ciptakan Pilkada Bersih di Sumsel,0,0,0,0,0,0,0,0,0,0,0,0,1
"Kalian boleh tanya padaku ""kapan rabi?"", tapi jangan tanya aku ""kapan, Rabi?""\nAku bukan Yahudi'",0,0,0,0,0,0,0,0,0,0,0,0,1
#Yakiin ; #Anda ; #Mau ; #Ganti; #Presiden; ; Saya harap cek kesehatan anda...??; ; Saya yakin para pembenci ; Pak dhe USER; Uda ada yg lewat sini...; ; Sebelom hidupmu makin memburuk; Segeralah jumpa dikoter..; ; #T3tapJokowi2019; #T3tapJokowi2019; #T3,0,0,0,0,0,0,0,0,0,0,0,0,1
USER Emang opoo mba? Kismis? Qizmin? Aku malah nek nyebut eek tikus iku kismis\xf0\x9f\x98\x82',0,0,0,0,0,0,0,0,0,0,0,0,1
USER USER 51% uang dpt dari bank asing....artinya?',0,0,0,0,0,0,0,0,0,0,0,0,1
"USER USER USER Kristen woles aja prof.. Dri timur sampe barat namanya beda2, menyesuaikan tiap daerah termasuk tata cara beribadah nya.. Tetapi masalah keyakinan semua sama.. Kristen nusantara.. \xf0\x9f\x98\x8a'",0,0,0,0,0,0,0,0,0,0,0,0,1
"USER Kita tunggu saja!\n\nAda satu yg beda, kalau KOMUNIS: Komunis Gaya Baru..\n\n^_^'",0,0,0,0,0,0,0,0,0,0,0,0,1
"USER USER Asal jangan cuma galak ke akun2 anti rezim, sementara thd akun2 penyebar fitnah &amp; kebencian yg pro rezim belaga ngga liat, itu sih sama aja bo\xe2\x80\x99ong. Semoga Twitter lebih profesional daripada medsos2 \xe2\x80\x9cyang lain",0,0,0,0,0,0,0,0,0,0,0,0,1
"Djarot, Gubernur DKI yang Tak Ikut Pilkada",0,0,0,0,0,0,0,0,0,0,0,0,1
"peluh dan keringat yang jatuh selama hampir 3 jam ditemani suara mas Cholil, yang saat itu sangat prima (semua nada tinggi on pitch, progresi nada mulus, permainan gitar tanpa cacat. hehe mungkin karena istirahat cukup secara venue sm rumah Cholil hampir",0,0,0,0,0,0,0,0,0,0,0,0,1
"USER Iya emang, abisnya tiap mau aktif begitu liat timeline asing moodnya tiba tiba ilang :('",0,0,0,0,0,0,0,0,0,0,0,0,1
Aamiin YRA!!! SALAM GIE USER UTK PENCERAHAN BANGSA &amp; PERUBAHAN INDONESIA,0,0,0,0,0,0,0,0,0,0,0,0,1
"Makcik cina sebelah katil no 3 ni walau dia dah pinda wad,tapi dia ingat juga kebaikan n pertolongan selama berjiran.. Hri ni dia datang bagi buah tangan Alhamdulillah sunggu baik anty cina\xf0\x9f\x98\x8d Terima kasih.'",0,0,0,0,0,0,0,0,0,0,0,0,1
USER banyak cina yang pilih jokowi jadi aku pilih bowo aja',0,0,0,0,0,0,0,0,0,0,0,0,1
"Well udh bertaun-taun hidup di dunia, udah bergaul dengan banyak org (mungkin HAHA), tetep aja ga pernah nyaman kalau udah bicara tentang ""warna kulit, mata sipit"" \nMama itu org sunda asli, menikah sama papa yg keturunan ""orang china""'",0,0,0,0,0,0,0,0,0,0,0,0,1
USER Apa USER ga mikir ya semakinhari kesalahan Rezim semakin di tampakan ?\n\nPiye iki...',0,0,0,0,0,0,0,0,0,0,0,0,1
USER USER USER USER USER Lah emang beliau bukan gubernur pilihan rakyat jkt ? kan bukan gubernur warisan ?,0,0,0,0,0,0,0,0,0,0,0,0,1
"Pelaksanaan Makin dekat, Presiden Jokowi Minta Promosi #AsianGames2018 Digencarkan USER #ratas â?¡ï¸? â??Presiden Minta Promosi Asian Games Makin Gencarâ??; ;",0,0,0,0,0,0,0,0,0,0,0,0,1
SUMBER DAYA ALAM INDONESIA HARUS KITA MILIKI SEPENUHNYA JANGAN SAMPAI ASING MEREBUTNYA',0,0,0,0,0,0,0,0,0,0,0,0,1
model bajunya MR J kok mirip sama Prabowo. kenapaah #2019GantiPresiden #2019TetapJokowi,0,0,0,0,0,0,0,0,0,0,0,0,1
cek yuk -&gt; KPK Periksa Gubernur Sumut dan Cawagub Ijeck Shah KPK memeriksa Gubernur Sumater,0,0,0,0,0,0,0,0,0,0,0,0,1
USER USER Terima kasih YAB PM USER terus menerus membangunkankan ekonomi negara walaupun diserang dari pelbagai sudut oleh mereka yang tidak senang dengan kemajuan ini.,0,0,0,0,0,0,0,0,0,0,0,0,1
#KTZ909; ; ð???;â??; á?¦ Bicaralah dengan para pemimpin agama atau seorang exorcist yang bisa melakukan exorcism.,0,0,0,0,0,0,0,0,0,0,0,0,1
USER kenapa Sukarno tidak di konotasikan juga rejim anti demokrasi\ndg embel2 presiden seumur hidup?',0,0,0,0,0,0,0,0,0,0,0,0,1
USER Wkwkwk masalahnya gue ga kepikiran si mau dpr qn segitu ya lagian kalu ada pasti bagi2 yg membutuhkan dulu ga tega juga',0,0,0,0,0,0,0,0,0,0,0,0,1
USER Indonesia 99% tetap ganti presiden kopanye nang ruhut #2019GantiPresiden #2019.,0,0,0,0,0,0,0,0,0,0,0,0,1
"USER ada temen w lesbi tapi gak sampe troma jugaaih, xari temen baru aja, gak semua cewek yg tampangnya agak laki itu lesbi kok -_-'",0,0,0,0,0,0,0,0,0,0,0,0,1
"USER USER Tidak juga, saya dan istri menikah secara ekumene, saya katolik istri protestan. Diperkenankan juga katolik dengan agama selain kristiani dengan izin khusus dari gereja dan itu sah'",0,0,0,0,0,0,0,0,0,0,0,0,1
"Kementerian Keuangan melalui Direktorat Jenderal Pajak (DJP) menargetkan penerimaan pajak 2018 sebesar Rp 1.454,5 triliun.",0,0,0,0,0,0,0,0,0,0,0,0,1
Komunis keren!',0,0,0,0,0,0,0,0,0,0,0,0,1
"USER Duterte yg beraliran komunis atheis tulen, kok bisa terpilih jd presiden Philipina yg mayoritas kristen katolik.'",0,0,0,0,0,0,0,0,0,0,0,0,1
"USER USER USER Oooohhh,ok sebut pasal Pusat Keamanan elok jugak boleh malaysia menasihat/beri tekanan dekat Arab saudi daripada bom Yaman,aku kalau boleh nak buat BDS arab saudi dekat malaysia sesetengah orang kita bangga makan Mcd produ",0,0,0,0,0,0,0,0,0,0,0,0,1
guru smk kota kediri siap sukseskan pilkada dan menolak berita hoax:,0,0,0,0,0,0,0,0,0,0,0,0,1
"USER USER USER USER USER USER USER Wanita tulen pastinya \xf0\x9f\x98\x8d \xf0\x9f\x92\x83\xf0\x9f\x92\x83\nSoalnya ska bka YT, kan pernah trending di YT tuh ttng transgender \xf0\x9f\x99\x8a jdi tau wkw",0,0,0,0,0,0,0,0,0,0,0,0,1
USER Bokef indo ngewe',0,0,0,0,0,0,0,0,0,0,0,0,1
Hadi hanya sesuai sebagai 'ustaz kampung' - Dr M; #PRU14 #JomUndi #MyUndi; ;,0,0,0,0,0,0,0,0,0,0,0,0,1
KULTURAL: PENELITIAN BUDAYA DENGAN PERANGKAT METODOLOGIS; HISTORIS: FAKTA &amp; KESIMPULAN MASA LALU; ETNOLOGI: PENELITIAN PERILAKU MANUSIA; PENELITIAN PRAKTIS: KASUS MIKRO &gt; BERSIFAT BEHAVIORALISTIK,0,0,0,0,0,0,0,0,0,0,0,0,1
"Mencintai budaya lokal bukan berarti kampungan, mencintai budaya barat bukan berarti kebarat2an karena lagu ""timur ke Barat selatan ke utara"" cuma lagunya wali'",0,0,0,0,0,0,0,0,0,0,0,0,1
"pendatang Portugis ini mendirikan sekolah yang bertujuan memberikan pendidikan baca, tulis, dan hitung sekaligus mempermudah penyebaran agama katolik.'",0,0,0,0,0,0,0,0,0,0,0,0,1
"Doa hilang marah: A\xe2\x80\x99uzubillahi minasy syaitanir rajimi. Allahummagfirli zanbi wazhab gaiza qalbi wa ajirni minasy syaitanir rajimi.\n\nmaksudnya; ""Ya Allah, ampunilah dosaku dan hilangkanlah kepanasan hatiku, dan lepaskanlah aku dari syaitan yang terkutuk""'",0,0,0,0,0,0,0,0,0,0,0,0,1
Yakin TGB Zainul Majdi mampu; #2019GantiPresiden ; #2019PresidenBaru,0,0,0,0,0,0,0,0,0,0,0,0,1
USER Tendang pelan2 49% asing...#2019TetapJokowi',0,0,0,0,0,0,0,0,0,0,0,0,1
"USER USER Akulturasi suatu agama di suatu daerah adalah keniscayaan, seperti juga Kristen di Jawa yg berjalan berbarengan dengan tradisi Jawa. Tapi kenapa tidak ada istilah Kristen nusantara? Kristen adlh Kristen, Islam adlh Islam, penyebutan Isl",0,0,0,0,0,0,0,0,0,0,0,0,1
"The Lie Tju atau Lie Tju Seroja atau The Lie Tju Seroja siswi SD Katolik Karya Yosef, 1978-1984, istrinya Ronaldo Pardede yang sah.'",0,0,0,0,0,0,0,0,0,0,0,0,1
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER,0,0,0,0,0,0,0,0,0,0,0,0,1
"USER USER Ya mungkin mbak mbak dan mas mas ini perlu kembali kebelakang, mengulas sejarah pancasila\nDan kenapa di negara ini dulu sudah terbentuk pancasila, tapi PKI masih ada. Berarti PKI berketuhanan dong?'",0,0,0,0,0,0,0,0,0,0,0,0,1
"USER USER Aww good luck, aku suka pusing kalau bahas budaya populer :')",0,0,0,0,0,0,0,0,0,0,0,0,1
Kamu tau gak ? Sejak kenal kamu bawaannya pengen belajar terus deh. Belajar jadi yang terbaik buat kamu.',0,0,0,0,0,0,0,0,0,0,0,0,1
"Regrann from obrolanpolitik - JAKARTA,",0,0,0,0,0,0,0,0,0,0,0,0,1
USER Bukan onta. Buroq itu kendaraan kita ke surga. Yaila',0,0,0,0,0,0,0,0,0,0,0,0,1
"3. Presiden USER: Di sisi promosi, untuk #AsianGames2018 ini baik di media-media lokal maupun internasional saya lihat belum ada pergerakan yang sangat signifikan. Oleh sebab itu saya minta ini betul-betul diperhatikan #JokowiPacuPromosiAsianGames #YukP",0,0,0,0,0,0,0,0,0,0,0,0,1
USER Beli album dll adalah sebuah saksi bisu kehidupan ku.',0,0,0,0,0,0,0,0,0,0,0,0,1
"Pemecatan tidak masuk akal USER memberi pelajaran,, Jama'ah dan Parpol harus dipisah.. ; Jama'ah harus menjadi Ulama Pewaris Nabi. Mampu menegakkan Keadilan Buat Alam Semesta.; Cc USER USER USER USER USER @",0,0,0,0,0,0,0,0,0,0,0,0,1
"USER USER USER dicap radikal tentu ada buktinya, seperti ormas yg terang terangan mendukung isis, atau melabeli umat dan ulama yg berbeda pendapat kafir dan munafik'",0,0,0,0,0,0,0,0,0,0,0,0,1
"Sosok pemimpin yang sederhana, ta'dzim kpd ulama, Gus ipul memikul sang guru ke tempat peristirahatannya yg terakhir. ; ; #pilihgusipulmbakputi; #GustiTopMarkotob; #GustiBangkalan ; ; USER; USER; USER; USER; USER ; @",0,0,0,0,0,0,0,0,0,0,0,0,1
Guru Besar Fakultas Ilmu Sosial dan Politik (FISIP) Universitas Padjajaran Profesor Obsatar Sinaga memberikan pandangannya terhadap program yang diusung oleh pasangan Calon Gubernur dan Wakil Gubernur Jawa Barat nomor urut 2 HASANAH; #KitaHasanah; #Hasana,0,0,0,0,0,0,0,0,0,0,0,0,1
"So far tantangan nya sih ya musti sehat ya bolak balik sana sini ngurus dokumen. Karena semuanya harus terprepare sangat matang! Dan jadi pengalaman juga gimana serunya TKI kek gue susah payah antri, macet, dll.'",0,0,0,0,0,0,0,0,0,0,0,0,1
Pelapor Ganjar Pranowo adalah Djuju Purwantoro yg jg adalah LBH Bang Jafar; ; Bang Jafar adalah pendukung Anies dan Sandi di DKI; ; silahkan simpulkan sendiri arah pelaporan thdp Ganjar Pranowo yg hanya bacakan puisi karya Gus Mus,0,0,0,0,0,0,0,0,0,0,0,0,1
"RT USER: #BumdesMendunia\nKementerian Desa, PDT dan Transmigrasi mendorong percepatan pembangunan desa di Indonesia. Saat ini juml\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0,0,0,0,1
hantu kak limah 2 &amp; munafik 2 hmm',0,0,0,0,0,0,0,0,0,0,0,0,1
"USER Siapa yang pura pura lupa taplak,saya kan org baru'",0,0,0,0,0,0,0,0,0,0,0,0,1
USER USER USER ga sipit sich g kaya lilyana yg wah ampe gempar seantero.',0,0,0,0,0,0,0,0,0,0,0,0,1
USER \xe3\x85\xa4\xe3\x85\xa4Mata sipit itu makin menyipit untuk melihat sosok yang ditunjuk oleh sang dara.\n\n\xe3\x85\xa4\xe3\x85\xa4\xe2\x9d\x9dKau tidak bertanya tentang ciri-cirinya?\xe2\x9d\x9e Tanya Haris. Seingatnya hari ini tidak mendapat,0,0,0,0,0,0,0,0,0,0,0,0,1
"Presiden kelima RI yg juga Ketua Umum #PDIPerjuangan Megawati Soekarnoputri; menyebut Pidato Soekarno sebagai ""Tiga Tinta Emas Abad 20""",0,0,0,0,0,0,0,0,0,0,0,0,1
dialah allah yang menetapkan tempat orbitnya agar kmu mengetahui bilangan tahun dan perhitungan waktu qs,0,0,0,0,0,0,0,0,0,0,0,0,1
"A orangnya enak diajak curhat, setia dan romantis",0,0,0,0,0,0,0,0,0,0,0,0,1
Makna Puasa Menurut Pak Presiden ; ð??­ð??­; ; Cc : USER USER USER USER,0,0,0,0,0,0,0,0,0,0,0,0,1
"Kalau lgbt masuk dalam kategori rasict saya gak perduli , karna ini beda permasalahan!!!! Yang ngedukung berpikir lagi lah punya otak kan !!!! URL",0,0,0,0,0,0,0,0,0,0,0,0,1
